id	date	question
533625882	2019-08-31 10:37:33	I was enrolled into o line courses for music 100 and Im looking to sw in switch too 1527 on campus courses
560503410	2019-12-02 10:16:35	I was having trouble registering because I couldn't get my pin number to work.  But I finally did have success so I no longer need to change my pin.  Please disregard my previous email.||My apologies!|Barb
388506428	2018-02-28 18:59:43	I was hoping to acquire a copy of my transcript in hopes of finding out whether or not a current co-worker of mine was in a class that we took potentially 7 years ago! How would I go about doing this?
573802389	2020-01-21 1:00:40	I was I trestedin programs for distance learning
440951444	2018-09-21 17:03:17	I was just curious, since it's my first year at this school and at college in general, I know the first day of instruction for fall quarter is September 26th, but if my classes are on Tuesdays and thursdays do I still have to go to the first day of instruction (Wednesday)?
467293539	2019-01-05 22:05:34	I was just wondering as far as wanting to going into a veterinary feild of medicine, what kind of math and science classes do you offer? And is there any requirements i need to met other then taking a ""placement"" testing to start enroll into Shoreline. |Thank you for helping.
494158552	2019-04-12 21:32:26	I was just wondering how frequently/which quarters the Digital Illustration/Animation Level II Certificate Program is offered. Thanks in advance! ||
459554820	2018-12-04 20:10:20	I was just wondering how long it takes for the application and admission process, I just want to take one math class online, and it is available in winter, I was wondering if I would be admitted soon enough to be able to take that class. I am also a military spouse, so I don't know if there are any scholarships with that since my fafsa won't work while I am full time at P.L.U. as well.
518390350	2019-07-08 2:55:57	I was just wondering if there's certain day and time I can come in and talk one on one with a counselor or any guidance about what classes I should take and about financial aid, and how to apply in general because I will be attending Shoreline in the Fall. Please let me know!|Thank you!
411865607	2018-05-30 21:47:04	I was just wondering if you guys have a Exercise Physiology class at Shoreline. ||Thank you!
393888125	2018-03-19 10:59:12	I was just wondering the easiest way to stop buy and figure out what classes I need to take and figure out how long and how much it would cost... I'm looking to get a teaching certificate hopefully for elementary school... thank you!
504390225	2019-05-13 17:13:45	I was just wondering what would be the best plan for transferring to a four year in a science program if i'm studying to become a chiropractor?
386991350	2018-02-22 19:01:26	I was looking at the course equivalence chart, and I had a question about the equivalency of North Seattle's AP1&2 series. It says that no online classes are accepted. Does this include hybrid classrooms with supervised lab times?
551383452	2019-10-31 21:36:00	I was looking at the Health Information Foundations Certificate.  I'm curious, what are the courses that are required for this certificate and what are the prerequisites?||Thank you,||Rick
439806441	2018-09-17 16:14:43	I was looking at your FILM/VIDEO 255 class & couldn't find it in the Annual Class Offerings. Want to surprise fiancee with enrollment & saw that 256 requires 255. Praying that there is a Winter Course available. (Or are you still enrolling for Fall?)|Thank you so much for any help you can provide & have a blessed day,|~Erin
492703047	2019-04-07 17:36:44	I was looking at your website and I came across the opportunity I had always wanted in my life, to be able to working in a manufacturing plant and operate machines. I however am not very clear on how I can be able to apply for this and I think I also might need a bit of in-depth understanding as to what is really expected of me as an International student.
537913534	2019-09-16 18:25:59	I was looking into the digital audio engineering program and I would really love to enroll and get a certification, I was just wondering what a class schedule could potentially look like. I already have my associates degree and I would prefer to take online or evening classes. I was wondering if that's a possibility with this course because I work 10:30am-6:30pm every week day. Do you think it would be possible to complete the degree with those times?
465506283	2018-12-27 18:01:03	I was originally enrolled at SCC for the Fall 2018 quarter but was refunded for my classes on the first day because I had decided not to continue. I am now interested in online courses as I believe it would better suit my schedule. I would prefer something that would lead to a direct career path although I am not opposed to learning more about a University Tranfer program. Any additional assistance and information is greatly appreciated, Thank you.
546630527	2019-10-16 21:04:30	I was recently dropped from my classes for non-payment. How do I pay online to avoid this happening again?
391322061	2018-03-10 18:47:46	I was the former SCC international student that has graduated from Shoreline on 2016. I wanted to file my tax return because I used to work as a tutor, and want to request for a W2 form emailed to my address in California. Is it possible to request a W2 form?
576787375	2020-01-31 0:13:04	I was trying to log in to the student financial aid portal and it tells me my login is wrong? I've filled out the fafsa and unless I'm mistaken I thought the username was your Social Security Number and the password is your global pin which is your birthday? Is there something I'm missing to be able to log in?
472801713	2019-01-25 17:10:38	I was trying to set up a date have an advising session with one of the engenering advisors
449065341	2018-10-24 16:09:21	I was wanting to know about the music program you guys have at Shoreline. I am thinking about going down the path of Music Education. Do you guys offer that academic pathway?
533290662	2019-08-29 22:43:00	I was wondering about school schedules ( what time do classes start and end and if i can build my own schedule) and many more please get back to me asap. |Thank-you,|Giselle Rodriguez
566102127	2019-12-19 12:14:14	I was wondering about the automotive programs. I was just looking through them and I saw all of the prerequisites, and I was wondering which automotive class would be best to take for someone who has no experience with cars.
486804370	2019-03-18 16:14:27	I WAS WONDERING FOR THE TESLA START PROGRAM HOW LONG THE COURSE IS. ALSO WHAT ARE THE PRE-REQS FOR THE COURSE OTHER THAN CASAS AND HS DEPLOMA. I ALSO HEARD TESLA WAS PAYING STUDENTS WHILE TAKING THE COURSE IS THIS STILL AVILABLE? I AM LOCATED IN THE RENO TAHOE AREA AND COULD EITHER GO TO THE COLLEGE IN SAN JOSE OR SEATTLE. HOWEVER I WAS WANTING TO BE HIRED FOR EITHER NV OR CA. WOULD IT BE BETTER TO ATTEND SCOOL IN SAN JOSE? OR CAN I REQUEST CERTIAN LOCATIONS ONCE THE COURSE IS COMPLETED
553072308	2019-11-06 14:55:04	I was wondering how ""arranged"" times are assigned. I'm currently participating in first year IB and I don't want to miss class during the schooldays. Are arranged times different each week, or the same? Also, is it possible to have weekend classes only or an after-school class?||Thanks!||Tyson
449978367	2018-10-29 0:26:07	I was wondering how long a placement test result is valid for before you need to take it again.|||           Thank-you,|           Jae
437181273	2018-09-07 9:47:50	I was wondering how many credits the MLT program is and any other information regarding the tuition costs, financial aid, applying for the college, and the MLT program.
533248667	2019-08-29 18:57:11	I was wondering how many weeks the program for Certified Nursing Assistant is, and when the program dates and times will be available for winter and spring quarter 2020? ||Thanks!
504795796	2019-05-14 22:46:01	I was wondering how the softball program and how I could possibly get involved? Thank you!
408501353	2018-05-16 16:09:12	I was wondering if I can apply to the Nursing program without apply to the school admission? OR I must apply to the school admission before apply to the RN nursing Program? Thanks.
535363917	2019-09-07 10:22:54	I was wondering if I could get an enrollment verification sent to me for fall quarter. I am trying to apply for a scholarship and their last requirement is to have full time enrollment verification. thank you for your time I hope to hear about the action I need to take.
399669357	2018-04-11 22:19:18	I was wondering if I could get some syllabuses(syllabi?) for some classes I took here 2 years ago. I need them in order to convince another college to give me credit for them. The classes are: BUS 180 Project Management, NRG 101 Intro to Renewable NRG, NRG 120 Solar Elec Design & Apps, and NRG 225 Introduction to SketchUp     |
448222082	2018-10-21 18:58:02	I was wondering if I could have a tour of the Shoreline campus on Friday, November 2 and talk with someone about the English Language Acquisition program.
404544094	2018-05-01 22:17:27	I was wondering if I could take just one summer micro or macro economic course over the summer and transfer it to my home university?
400782087	2018-04-16 20:23:43	I was wondering if it is still possible for me to take the online Nutrition 101 class item 1879 for SPRING 2018. |I would be using the tuition waiver for state employees. I am a teacher at Kennewick High School. ||Thank you,|Tiara Harley
482666426	2019-03-03 18:58:06	I was wondering if my Associate of Arts degree is being peocessed. I believe I have completed all the requirements needed for the Arts degree. I would like to know if there is anything else that needs to be done from my side. ||Thank you|Larisa Ma
544935194	2019-10-10 12:21:12	I was wondering if the biotechnology program offers a bachelors degree?
424049066	2018-07-14 11:13:00	I was wondering if the Hygiene program can be taken in a part time schedule? If so, what would be the requirements per quarter.
496208086	2019-04-22 13:11:53	I was wondering if there are any 4 year programs you provide. Are there any universities you are linked with that offer 4 year programs through SCC? Are there any 4 year programs specific to SCC?
535881399	2019-09-09 16:23:49	I was wondering if tuition would be paid for by semester or quarterly? This would be for the online classes.
430834666	2018-08-10 13:54:11	I was wondering if you could send me via email any information on the 21+ program and the GED program? I am trying to assist someone in getting set up with courses. Thank you very much for your time.
412305790	2018-06-01 14:45:42	I was wondering if you guys are still open for application? I just sent an application online but I wasn't sure if you guys are still taking. Thanks!
418355658	2018-06-26 4:54:06	I was wondering if you had any availability in your General Motor Education Course? I was hoping to get into the Summer quarter and begin there. Thanks, anything helps.||Joseph
450284450	2018-10-29 23:24:13	I was wondering if you have a Fashion Merchandising degree at Shoreline.|                 Thanks, |                  Emily
397963372	2018-04-04 14:45:02	I was wondering if you have a social media program or at least have classes on social media??  Thank you
443723352	2018-10-02 20:16:33	I was wondering if you offer any Veterinary courses.
519133515	2019-07-10 11:40:07	I was wondering what degrees,certificates,or classes Shoreline community college offers for becoming a defense attorney or any other classes to eventually go towards law school.
543883934	2019-10-07 22:23:21	I was wondering what I'm gonna have to do right now in order to go to college there next year. I want to be a transfer student from Yakima valley college and I plan on going here in 2020-21 school year. So do I apply now or later ? I just need some info
411867843	2018-05-30 22:02:57	I was wondering what steps I should take before I apply. I'm currently working, so I think I might've missed the deadline to apply for Fall 2018. I have a bachelor's degree in biology from UWB and I'm aiming to get into the medical lab program your school has but there are some classes I haven't taken, like biochemistry. Should I email a copy of my transcript or talk to an advisor for a projected curriculum? It's a bit hard to schedule an appointment since I work weekdays from around 9 to 6 pm.
541214283	2019-09-27 14:57:26	I was wondering when the deadline to apply for the 2020-2021 school year is?
541215229	2019-09-27 15:00:33	I was wondering when the deadline to apply for the 2020-2021 school year is?
405178625	2018-05-03 21:45:33	I was wondering when the summer quarter begins.  I think I'm shaping up to start in the fall.
405885800	2018-05-06 21:50:59	I was wondering when the summer quarter begins.  I think I'm shaping up to start in the fall.
462195658	2018-12-12 14:16:06	I was wondering why this is a block on my account and I can't register for classes.|Student Id 965301289
524571285	2019-07-29 14:07:50	I was working towards an AAAS in Business Technology, I do not see any information on this degree. Are you no longer offering this degree?
515647055	2019-06-27 2:18:16	I went on a field trip a couple months ago, I was interested in the automotive program and wanted to check it out, If you guys can get back to me that would be amazing! my number is 425 344 8527 my name is you.
395378047	2018-03-25 7:48:35	I went to a private school in California and earned an Associate of Occupational Science (as part of a Respiratory Therapist program) I was hoping to find out if any of those credits could transfer and if so if I could build upon them as I would like to further my education. Please feel free to contact me at your earliest convenience. Thank you.
543507811	2019-10-06 19:13:52	I went to edcc for a bit and I am wanting to pursue a criminal justice degree and eventually transfer to a 4 year college. Is there ways I can do it online? Also if my credits I already have work towards a criminal justice degree
457201327	2018-11-26 14:52:44	I went to SCC from late 2002 to roughly 2004 and I am curious if those credits still exist or not? Thank you!
396053450	2018-03-27 15:43:11	I went to your college many years ago. I was hoping to figure out if I was able to capture an unofficial transcript from the college. I'm trying to fulfill a lifelong goal on pursuing a college degree. I had children first and now it is time to regroup and refocus on my life. Any help would be greatly appreciated. I went to Shoreline after 1994 to maybe 1995.
519520109	2019-07-11 11:49:18	I will apply to the nursing program starting this Winter quarter but would like additional guidance with the application process in terms of what qualifies for employment/volunteer hours. I took many of my prerequisites during my time as an undergrad but they were out of state and I have some specific questions that go beyond the transcript evaluation form (which I plan on submitting next week). Is it possible to meet with an adviser from the nursing program? I attended the informational meeting
402604356	2018-04-24 10:56:11	I will attend at Shoreline CC next coming year as a freshmen and I want to have an orientation but the link to sign up doesn't work. Please let me know when the next orientation is available. |Thank you,|Hao
530617474	2019-08-21 1:21:55	I will be graduating December 2019 with my Bachelor's in Science (with a focus on animal science). I have a big background in sciences and I'm wondering how long it would take me to get my associates in dental hygiene. Since the focus on my classes were animals, I'm not sure which classes I would need to retake. I'm hoping to apply for this associates program once I have enough information.
518894382	2019-07-09 15:19:27	I will be registering for classes in the fall. I also have a very spotty history with academic success, and do not believe I'll be eligible for financial aid until I can prove I deserve it. |In order to get myself started on a party towards becoming eligible for financial aid, I will be starting the process out slowly, with a few classes at a time. ||My question is this; should I still apply for financial aid for fall? Or should I wait to get a few classes done first? |Thank you.
505038870	2019-05-15 18:06:43	I will be retiring soon and am interested in taking classes just out of interest and to keep my mind agile and to fill my times. I don't need any degrees or certificates, etc. What are my options? What is the application process?
468189302	2019-01-09 11:02:04	I will be starting my journey to the nursing program.  Currently I am seeking childcare, and wanted to set up an appointment to see the PCC, and get information on availability starting for Spring quarter.  I would also like to set up a time to speak to a counselor about your nursing program and submit my transcript evaluation.||Thanks!  Please call me at 415-933-7127||Katrina Dam
542219729	2019-10-01 17:26:05	I will be visiting Seattle on October 17th and was curious if it would be possible to talk with someone in admissions to better understand what I need!|Thank you
522136113	2019-07-21 20:00:15	I will finish my nursing prerequisites in fall 2020. When should I be filling out and submitting an application for the RN program - 6 quarter?
472997661	2019-01-26 21:03:01	i will like more information about the Clean Energy Technology, when does it starts and the cost of it.|Thanks||
392836224	2018-03-15 1:43:05	I will like to start going to college but I don't know where to start do I have to do the placement test and then register or register and then do the placement test thank you
569531376	2020-01-05 15:29:00	I will receive my green card soon . It's in process . Can i still apply as the application deadline closes soon . Also is IELTS/TOEFL a pre requisite ? And if yes then what are the minimum score required for it ?
509290600	2019-06-03 10:32:31	I wish to complete my high school in Shoreline and after that, I hope to earn my associate degree as the major in Public and Community Health to transfer to a four-year university. I thought there was Public and Community Health major at Shoreline, but I cannot see the name of its program in the list of transfer programs/ majors section.
561681841	2019-12-05 15:27:54	I wish to enroll into class #3059 for the winter 2020 term.  It is Introduction to Battery Technology.  I am instructor at a Community College in Illinois.  Can you help assist me with enrolling into this course?  Also is it possible to enroll as an audit?   Thanks Chris
475093631	2019-02-04 15:12:32	I wish to join the tesla start program
464879282	2018-12-23 9:20:03	I wish to pay tuition for student on line.  Need help to do this.
445951523	2018-10-11 16:27:20	I wish to study in psychology, if I start my lesson in January 2 in here, is it possible for me to finish 90credis before the June of 2020(summer quarter)? Can you tell me the courses I have to take in order to get my associate degree? Which university is popular for studying in psychology in the US and what is the requirements for admission (the GPA,English qualifications or further criterias?) ? |
560750606	2019-12-03 1:44:48	i wont work
430625834	2018-08-09 16:16:51	I work at the bus barn here in shoreline.i Work days. Is there some options for me to get into class
553466573	2019-11-07 16:07:12	I work for a European Travel company and am hoping to enroll in Foreign Language courses, starting with French.
534667296	2019-09-04 19:03:59	I work for a local non-profit and we are trying to recruiter some volunteer and interns. I see you have a word doc to fill out for posting position but I am checking if there is anything else I should be doing.
531252526	2019-08-22 18:04:50	I work full time at The Everett clinic, I am wanting to proceed with the online classes, is there more information I can obtain before I proceed to apply for the class?
463596617	2018-12-17 17:14:33	I work full time but am looking into going to school online for my Associates in Accounting. Could I connect with somebody about if this would be an option at Shoreline? Thank you for your time!
459163538	2018-12-03 21:53:37	I work full time, but in the evenings. I never went to college after high school, instead i completed a cosmetology program that I decided to not choose as my career. My end goal is to be involved in social work or criminal justice attorney but I won't know for sure until I start getting into a program and what not. Can you help guide me into a reasonable course selection with my schedule? I would want to be a part time student and understand that takes longer.
563576557	2019-12-11 17:35:24	I work full-time. I need to take classes online. Math classes, specifically. Or some sort of hybrid classes. Are there available online/hybrid math classes I can attend?
428072469	2018-07-30 14:07:39	I work fulltime and I'm interested in talking to a school counselor. I would like to know how flexible this college is. I would like to know what to expect financially.||My intention is to work fulltime while taking one class at a time that follows my life schedule. I'm currently interested in enhancing my musical knowledge as I sing and play piano.||I completed highschool and obtained an associates degree in Vancouver, Canada.||I am looking forward to your response.||Thank you,||Ralph
556268929	2019-11-15 20:49:12	I work with high school students who are interested in automechanics for after they finish high school. I have a student who is still in high school but was wondering if he could receive information on what he needs to enroll at Shoreline College and how to prepare for automechanic classes.|Thank you!
543151633	2019-10-04 15:21:43	I would be interested if 90% of the courses can be done online.  Thank you!
428611377	2018-08-01 10:36:13	I would have the informations over the scholarship for international students.
433557604	2018-08-22 20:04:36	I would just like more info about the program. What prerequisites i need to take, and if you know how I would advance to MLS after this. I'm currently doing an AS in biology to transfer to UW for their MLS program, but I think the MLT program might be a better option, then and MLT to MLS program afterward
538561673	2019-09-18 19:20:38	I would just like to know more about this as I want to get a BA and eventually my PhD in the medical field. I believe this kind of program suits my future goals and can help me further this. Thank you. 😊
390579391	2018-03-08 18:13:12	I would like a catalog for the spring and summer courses.
487958494	2019-03-22 17:44:13	I would like a phone call at 2065512455. I have questions regarding my registration and financial aid, tried calling during business hours and the lines were busy. This is urgent. Please call. Do not email.
412032779	2018-05-31 13:41:40	I would like as much information about the 10 quarter nursing degree.||Thank you,|Amanda  Urashima
412329291	2018-06-01 16:21:36	I would like as much information as possible about this program. I am looking at Shoreline for education in either your biotech program or the renewable energy program(which I've already requested info for) to advance my education and job prospects. I've already asked for a tour for the renewable energy program but would love to do the same for biotech to see which of these two programs I might find more interesting and job fulfilling.||Thanks|-Brandon
412329621	2018-06-01 16:23:02	I would like as much information as possible about this program. I am looking at Shoreline for education in either your biotech program or the renewable energy program(which I've already requested info for) to advance my education and job prospects. I've already asked for a tour for the renewable energy program but would love to do the same for biotech to see which of these two programs I might find more interesting and job fulfilling.||Thanks|-Brandon
547209286	2019-10-18 23:21:01	I would like guidance on funding also.
476885457	2019-02-10 20:23:59	I would like help looking over my financial aid options.
503275240	2019-05-08 23:41:31	I would like info on medical coding.
397125025	2018-04-01 14:11:04	I would like information about the band also. I play the oboe.
443086077	2018-09-30 14:30:58	I would like information about the General Service Technician program and it's requirements for the program.
494984870	2019-04-16 16:55:13	I would like information about your Automotive programs and do you have funding for students who are interested in attending your programs!
512065684	2019-06-12 20:09:29	I WOULD LIKE INFORMATION ABOUT YOUR SOUND ENGINEERING PROGRAM.
484310108	2019-03-08 18:08:36	I would like information for the online classes for the accounting program for the certificate of proficiency. I do not plan to attend on campus. Is it possible to find out what classes of mine will transfer before actually having to apply to your college?
487731223	2019-03-21 20:18:34	I would like information on becoming CAST certified and how I would be able to do that being a distance learner.
443996148	2018-10-03 18:31:25	I would like information on getting a bachelors degree online so that as a 47 year old who never went to college I can be more marketable to prospective employers or opportunities within my current company which require degree.
441501690	2018-09-24 12:34:21	I would like information on getting my ADN
465505346	2018-12-27 17:55:05	I would like information on how to enroll in the online program for accounting
388769998	2018-03-01 17:42:29	I would like information on how to get accepted in the dental hygiene program . I have some college credits, math and science over 5 years, willing to re-take necessary classes to meet prerequisites. Currently live in Orange County CA, Newport beach . Currently work as a Register Dental Assistant since 2006 . High School graduation 2006.
515896341	2019-06-27 21:19:59	I would like information on the online medical billing and coding certification. Is this eligible for financial aid? Does this include exam fees through AHIMA?
566082253	2019-12-19 11:12:16	I would like information on your HIM program please
546933225	2019-10-17 22:03:00	I would like more information about the Post Baccalaureate Pre-Med program.
552092012	2019-11-03 22:03:11	I would like more information about your nursing program please.
537073650	2019-09-13 6:26:42	I would like more information about your online accounting program
442371997	2018-09-27 3:45:04	I would like more information about your online programs.
413895267	2018-06-07 11:30:34	I would like more information on gaining a fully online aas-accounting/finance.|Looking for the overall cost and time it would take.|I have a more than full time job, so online is the only thing that would fit into my schedule.
430702715	2018-08-09 23:24:16	I would like more information on graphic design Associate Degree Transfer courses to begin this fall. I'm a recent Woodinville High School graduate with a keen interest in pursuing a career in the arts, but more specifically, graphic design. |Please send info on the application process and all graphic design courses.|Thank you
494611901	2019-04-15 13:33:26	I would like more information on pre - nursing reqs and the nursing program. I currently hold an associates degree from tacoma community college, a medical assistant license and a phlebotomy license. Thank you
459548188	2018-12-04 19:43:13	I would like more information on programs available and, in case of enrollment, if the credits from previous school can be accepted - I studied in a Bible Institute and have a BA in Theology.
410909551	2018-05-25 21:11:11	I would like more information on the online school. |Also how transferring credits from university to shoreline works.
408236983	2018-05-15 19:21:05	I would like more information regarding dental hygiene program. Please|Contact me 813-802-4019
393903804	2018-03-19 11:47:49	I would like more information regarding the Social Media Marketing certificate. I work full time and was wondering what the schedule was like?
401093895	2018-04-17 22:25:01	I would like more on the electrical car mechanic program. It interests me and want yo learn more about it. I graduate from high school this June
404195419	2018-04-30 19:50:06	I would like my current GPA information and my overall course work
400764435	2018-04-16 18:39:53	I would like some help finding out when I can start registering for summed quarter. When I tried to look up my registration period online, it displayed the ""try again"" page. My student ID is 985867465.
537099685	2019-09-13 8:55:31	I would like some information about the tuition rates and fees for the following programs:|1. Digital Audio Engineering AAAS|2. Electronic/MIDI Music Production AAAS||Also i would like to know about scholarships, and the admission procedure for international students as I will be applying from India.||Can you also please provide some information about the costs for campus housing facilities.||Thank you.
470777743	2019-01-18 15:53:49	I would like some information on the Purchasing and Supply Chain management Associate Degree.  I have an associate degree and a bachelor degree, both in accounting and would like to see if I can transfer credits into this degree program.
437348163	2018-09-08 0:22:04	I would like take a course(s) that would assist me in writing my memoir. What would you recommend? I would much prefer on campus courses.||Thanking you in advance,||Joe
575102797	2020-01-25 13:34:47	I would like to ""dip my toe"" into the field of recording music, and am interested in finding a class that will help me decide if I want to pursue this direction.|I've seen on Shoreline's website that there are several programs available, but would love to have suggestions about a good place to start, so I can gauge my interest.  Perhaps one of the classes that are part of the ""Foundations of Multi-Track Recording Certificate"" or ""Foundations of Digital Audio - Pro Tools Certificate""? Thanks!
463847210	2018-12-18 12:56:55	I would like to apply for some online classes like Computer Programming and Linear algebra. Do you offer those courses online ?
496329280	2019-04-22 22:02:54	I would like to apply for the Toyota T-TEN Program beginning in fall 2019. Can you give me any details about the process of getting sponsored by a dealership and applying to the program? I am about to complete the automotive program from Skills Center through Seattle Public Schools.
432449350	2018-08-17 16:40:26	I would like to apply to the Nursing program to do the RN and then the 2nd Bachelors in Nursing program.|Please send all pertinent information.  I would like to know if recency requirements are ever over ruled?  Also , is it possible to have one course in progress and still apply to the program?  Please call and send info.   Gelsomina Chioino 530-219-9106
462210161	2018-12-12 14:56:54	I would like to ask about Dental hygiene program. I see here in Shortline offers 2 years Associate degree to take a board exam or can be transfer to  Eastern Washington University to earn bachelor. Can I start applying to study prerequisite in Shortline and when can I apply? And last question if I take  prerequisite in Shortline, what are other school that accept credits from Shorline.|Thank you.
483785031	2019-03-06 20:31:55	I would like to ask if your ACCT 203 class is equivalent to UW Fundamental Managerial Accounting Class 225?|I would also like to know if this course is transferable?||I notice the online class is open for registration now, I would like to learn more about it. For eg. is it self taught, or if a professor will be conducting lecture via video conferencing?||What is the time frame to complete the online course?|||Thank you for your assistance!||Viana|
418821154	2018-06-27 11:44:19	I would like to attend the Fall Quarter 2018. Is it possible to start process my application for I-20 and F-1 visa now? Many thanks!
469509019	2019-01-14 18:54:44	I would like to become a new student at Shoreline, I prefer online classes, I would like to be able to join the dental hygiene program. What should I do or who should I talk to?
459546118	2018-12-04 19:34:55	i would like to come in and talk to you about your requirements for classes. ideally, right now i would like to take 2 easy classes to bring up my gpa enough so that i can transfer to a university. is there an advisor that i can meet with?
565154118	2019-12-16 22:01:50	I would like to confirm there is a current open nursing application open for admission 2020. It's confusing because the front webpage says Next application period for 6qtr & LPN to RN : August 15, 2019 - October 3, 2019 Next application Period for 10qtr: January 15, 2021 - April 3, 2021. But then when you click on apply it opens up for the window until January 10th.
558574703	2019-11-24 12:54:55	I would like to CS& 141 (Java 1) this upcoming quarter, and I have met the prerequisites at Edmonds Community college by taking CS115 and getting above a  2.0. Is there any way that I can register for this class and prove I have the prerequisite? |Respectfully,|Anna Kleven
447839446	2018-10-19 12:13:27	I would like to discuss a timeline. ||I need a record enhancer before applying to medical school.||I have DACA
570097180	2020-01-07 11:21:18	I would like to do a course in Computer Science.  I am a beginner, but willing to learn. Please let me know available options
509237683	2019-06-03 6:43:18	I would like to do associate degree in criminal justice. What is the pre requisite?|Thanks
470818374	2019-01-18 19:06:35	I would like to do get my general degree by starting with online courses. Then transfer to The Art Institute of Seattle for digital photography. I was wondering if there's any classes that will transfer to The Art Institute?
437768936	2018-09-10 12:19:23	I would like to do my first English class on line please due to work schedule for now. Thanks!, Luis
570923333	2020-01-09 21:26:47	I would like to do the criminal justice courses online for the Tech degree. I was wondering, do i apply for financial aid first or do I just apply for the courses i want to do? Would i need to pass the Accuplacer to be eligible to take these courses? Are there any steps i need to take that will make the process quicker so i am ready for summer quarter? Thank you.
493528535	2019-04-10 14:21:49	I WOULD LIKE TO ENROL IN A SHORT ONLINE COURSE FOR MEDICAL CODING & REIMBURSEMENT SPECIALIST. I AM PRESENTLY A CERTIFIED PROFESSIONAL CODER FOR THE PAST 13 YEARS AND I AM PRESENTLY THE SUPERVISOR FOR THE HEALTH INFORMATION MANAGEMENT DEPARTMENT AT A HOSPITAL. PLEASE ADVISE FURTHER SO I CAN MOVE FORWARD. THANKING YOU IN ADVANCE FOR YOUR ASSISTANCE, IT IS GREATLY APPRECIATED.
479383841	2019-02-19 18:05:41	I would like to enroll for an Associate Degree for Supply Chain Management. I work full time and travel and hence need to know if I can complete the degree completely online. Please call me back at 479.426.2310. |thank you,|Kieran
575521594	2020-01-27 14:24:25	I would like to enroll for spring quarter.  should I set up an appointment with an enrollment advisor?  How do i set up an appointment? I would like to go over my transcripts and see what classes I would need to take at Shoreline Community College to transfer to the UW linguistics program.
531439614	2019-08-23 12:26:46	I would like to enroll in Payroll Clerk Online course from Fall 2019 and i already registered online but i don't know how to enroll class and pay fees.
526512219	2019-08-05 14:19:19	I would like to enroll in Spanish 123 starting tomorrow. I've received permission from the instructor, but have not enrolled at Shoreline before. I have been a student at North Seattle college in the past if that puts me in the system. Also, I am 60, and am planning to enroll at the over-60s rate. Is there anything I should do today on campus to make that easier, or should I work on it after I attend the class tomorrow?
440490805	2018-09-20 2:12:39	I would like to enroll in the autotech program.
457549787	2018-11-27 17:57:11	I would like to enroll in the CAST certificate program and just need to know the process for acceptance.
476581379	2019-02-09 12:41:20	I would like to enroll in the nursing program in fall 2019. Please contact me at 360-286-0832
490472364	2019-04-01 21:33:47	I would like to enroll in your college and i would like to have more information on how to registre,what are the documents to présent,where present since i am in africa
419642306	2018-06-29 19:53:07	I would like to enroll into the GST program
551917927	2019-11-03 0:52:10	I would like to find out if you accept credits from other 4 year-university.
572925112	2020-01-16 23:08:29	I would like to find out information for the Medical Coding and Reimbursement Specialist Certificate program. I live in California and would be interested in the online program.Thank you!
551702519	2019-11-01 18:24:39	I would like to find out more! I'm interested in making a career shift into renewable energy and am curious if this would be the best way to start that shift. Is this all online? I'm located in Spokane, WA and will not be able to move to take classes.
554414899	2019-11-11 6:06:16	I would like to further my education in writing. Creative writer, content writer, technical writing, poetry, author. I have no formal college and I have written one book which was published this year. I would like to explore all options on a career in the writing field. Shortest amount of schooling for a good moderate to high income.
510613479	2019-06-06 17:55:57	I would like to get a certificate that will lead to employment as Medical Laboratory Technologist. I also would like to be positioned to transfer and complete a Bachelor's as a Medical Technology Scientist, if I want to do that after working in the field for a couple of years. I am not sure whether to look at your Associate's Degree programs, or your Certificates. I am also open to either Online learning or on campus classes.
439934725	2018-09-18 5:47:34	I would like to get a copy of my transcripts from 2000. Is that still possible? I am trying to finish a BA and I need them. Please let me know if that is available.
447627806	2018-10-18 15:10:33	I would like to get a copy of my transcripts to see how many credits I have. I am interested in finishing my AA. Let me know if you need anything else from me. ||Patrick
456002891	2018-11-20 13:06:48	I would like to get a degree in Computer Science and Software Engineering and would like to take the pre-req classes. But I already have a Bachelors degree in Health and now would like to change my career path and am interested in engineering. Could you please advise. Thanks!
408187965	2018-05-15 15:51:25	I would like to get information about your summer courses.
484042428	2019-03-07 18:00:07	I would like to get more information about online course in Accounting.
514430443	2019-06-22 2:10:42	I would like to get more information about the pre elementary degree
442521562	2018-09-27 14:47:03	I would like to get more information on the Child Advocacy Studies certification- if it is offered online, the cost of it, and is it offered in in the fall, winter, and spring?
432258621	2018-08-16 21:48:00	I would like to get my HVAC certificate. Do you have the program for this?
503571366	2019-05-09 20:24:25	I would like to get prerequisites equivalencies for Skagit comm college
518404523	2019-07-08 4:54:33	I would like to get stated in a AAAS in Mechatronics. I am a student at shoreline, with 65 credits completed.
398999378	2018-04-09 13:03:45	I would like to get the HIIM degree. But i need the bio170 prereq, so would i just take that class fall quarter and then start the degree winter quarter?
519616941	2019-07-11 16:17:04	I would like to go in for more information about the program I am interested in  (nursing/pre reqs) and potentially enrolling in school. However, I work all day until 4:30 and would not make it in time up to the school which I know closes at 5. What is the best way to go about this?
